Predicted Value,Price
692371.4,680000.0
349985.1566666667,345000.0
587240.4882575758,572000.0
756720.8951178454,721500.0
963936.8963809524,1650000.0
1252347.2403888332,1165000.0
1156987.0,950000.0
2219250.0,2230000.0
983044.8666666666,1320000.0
751603.4511802426,585000.0
2037052.7904761906,1750000.0
1297230.3921904762,1340000.0
976005.0714285715,940000.0
1498590.0,1785000.0
649643.3333333334,780000.0
1191143.52880519,1172000.0
692246.0808311629,641000.0
1668627.1,1450000.0
922818.1842222223,1453000.0
1055207.6534603175,925000.0
1392644.6666666665,1265000.0
1459491.0,1380000.0
1008088.1428571428,1001000.0
629290.8372380952,710000.0
1347294.6093333336,1280000.0
560346.2833333333,880000.0
639234.0008016994,720000.0
430436.5830095238,490000.0
3889551.552,2200000.0
816379.7489538236,730000.0
2083984.0,2870000.0
933829.9313333333,810000.0
428038.2333333334,417500.0
1119143.6285714286,1030000.0
1288780.6718614718,1470000.0
2267204.2,2000000.0
527229.1598124098,437500.0
685177.0,570000.0
748532.7809523806,605000.0
563707.6396825397,1150000.0
739644.7666666666,468000.0
1202652.6619047616,870000.0
563124.3,500000.0
905710.54,794500.0
1059723.6666666667,745000.0
457275.3087301587,372000.0
371350.1119047619,440000.0
939740.2333333334,910000.0
836401.7,942500.0
1139922.3,1285000.0
490961.45859019726,495000.0
796193.4027777778,643000.0
1142909.0,830000.0
2156995.0,2750000.0
1061696.5084742056,1270000.0
1169854.808,1070000.0
1076877.4666666668,1130000.0
1145087.6386557883,1270000.0
602063.4620129871,770000.0
806850.2666666667,725000.0
459007.0146125117,346000.0
3024185.078,3225000.0
650537.1558730159,522500.0
1127772.9939487178,1516000.0
612062.9880952381,495000.0
489358.8309333334,526000.0
818310.898877193,780000.0
1438245.2666666664,1191000.0
610174.8428571429,585000.0
1342806.8915750915,1181000.0
1234047.9714285717,1225000.0
1627882.8333333335,1360000.0
499363.3853333334,580010.0
561384.1886177654,520000.0
1201573.0,1683000.0
1246812.7805346702,991000.0
583451.888888889,600000.0
1342528.6925019422,1300000.0
1392073.9884559882,1075000.0
1610347.8333333333,2120000.0
318981.1533333333,310000.0
714875.8818315237,770000.0
540497.4777777777,445000.0
1785758.856952381,1950000.0
517119.76666666666,555000.0
280506.076,312000.0
558008.8285714285,630000.0
526257.5,532000.0
4228116.0,4515000.0
382439.32817737816,445000.0
663304.82,880000.0
910720.3373333333,750000.0
1507640.0,1600000.0
1318577.5854683095,1217000.0
858528.1666666667,975000.0
1069323.8444444446,920000.0
1162104.176372015,1385000.0
362630.1955452761,447500.0
5434708.801587302,2900000.0
414540.2166666669,421500.0
470408.0038006795,660000.0
679649.7278613201,505000.0
770821.5040311922,780000.0
949831.2580952381,700000.0
898021.3333333334,805000.0
925272.7261904762,865000.0
1003383.8095238096,980000.0
796545.4854978359,1420000.0
765463.6031428571,737500.0
2051735.357142857,1880000.0
943771.3404761903,1230000.0
718118.6641803455,911000.0
2647992.7301587304,1850000.0
347121.4761904762,290000.0
473204.368,435000.0
2329403.9946666667,2445000.0
606516.855988456,485000.0
545343.5530175706,560000.0
1658362.128205128,1200000.0
654333.8780952381,631000.0
1374280.993939394,910000.0
986180.8,841000.0
481022.5367160992,712000.0
1677103.6666666665,825000.0
1728614.0,1550000.0
890619.380952381,1070000.0
1144047.2133333334,1350000.0
989861.4321570586,1260000.0
2529988.797174109,2315000.0
519116.6746031746,350000.0
878622.0,780000.0
2014490.0,2100000.0
1229031.9093333331,1200000.0
1350881.5833333335,1193000.0
3230510.1142857145,2200000.0
949742.3209235207,855000.0
1092822.512987013,835000.0
1198184.5071428574,1190000.0
1037340.0912698412,1150000.0
463248.3809523809,400000.0
521999.5357142858,480000.0
1193170.2140952381,1050000.0
928915.776,1100000.0
1106537.064,1060000.0
1477015.3333333333,1100000.0
1459133.7211538453,1910000.0
4225723.466666667,4400000.0
423724.3333333333,428000.0
1941336.6666666665,2400000.0
2141939.8,2800000.0
754719.3333333334,637000.0
803844.3333333334,847500.0
658520.7294733042,650000.0
1600218.7598206392,1420000.0
430855.4952380952,598000.0
1438714.0,1100000.0
832945.275,869000.0
896771.766,860000.0
933670.2416666666,985000.0
739437.357142857,850000.0
1046516.6666666667,1222000.0
1051042.1493333334,1220000.0
573128.9653333334,571550.0
727146.0,690000.0
446631.5,455000.0
1924392.3333333333,2550000.0
527351.7416666666,508000.0
897064.1013684211,905000.0
361192.0,452000.0
766774.9645293595,695000.0
1693026.8853333332,1550000.0
618542.513638056,422000.0
930904.334,1025000.0
754108.0999999999,670000.0
1108619.5666666664,927000.0
508014.84285714285,320000.0
1034415.2459770115,950000.0
602895.6,625000.0
1355283.4004835163,1240000.0
564705.0431976912,540000.0
536304.0,520000.0
838037.5,770000.0
1109418.9999999995,880000.0
1263345.3333333335,1530000.0
927600.3047619048,720000.0
643208.7500000001,640000.0
603656.4095238096,685000.0
1292066.5816666668,1910000.0
3060629.0,3015000.0
1464698.4333333333,1460000.0
495458.9047619048,434000.0
483263.2499734615,438000.0
782673.1169790992,715000.0
593479.4909090908,585000.0
697087.7572028721,834000.0
748447.4,720000.0
544673.2204444445,420000.0
799645.5264026825,793000.0
610865.6666666667,620000.0
898073.565873016,878500.0
3239260.0,2800000.0
333332.6333333333,300000.0
934320.289902292,873000.0
964249.9728571429,855333.0
825704.5,850000.0
582739.8181818182,680000.0
537567.5250079365,400000.0
1452245.9166666667,920000.0
1118982.5,1071000.0
902459.4333333333,747000.0
1209963.3333333335,1220000.0
1396055.6349206346,1450000.0
1152618.3333333335,1250000.0
641648.9921645022,765000.0
885545.0,820000.0
486382.40909090906,415000.0
2020438.0,2325000.0
1352428.6133333335,1400000.0
1209509.5,1450000.0
2269123.7956043943,1851000.0
875760.166666667,650000.0
1306717.1000000003,1195000.0
858304.054,880000.0
986349.0,820000.0
1609109.562049062,1840000.0
959359.1666666666,830000.0
631142.7202310119,800000.0
1485904.88,1626000.0
681278.8305194805,690500.0
1116331.6173913046,1215000.0
779193.2547619048,895000.0
1092073.0,1500000.0
899651.6666666667,908000.0
563037.3333333334,600000.0
441092.525,260000.0
1741915.1325714285,1790000.0
701309.2544605802,663000.0
514247.3943953052,560000.0
1263357.0,870000.0
1353479.95,1532000.0
608197.2780952381,660000.0
514247.3943953052,565000.0
536286.0,465000.0
1539033.8095238097,2180000.0
923961.1159899618,1020000.0
727915.1166666667,642000.0
598467.9952380956,392000.0
642560.0824500768,653000.0
331525.10626190476,280000.0
789565.0,766000.0
2135141.311111111,2575000.0
1173553.738095238,1675000.0
1310903.3333333333,1285000.0
1198305.5,1600000.0
480456.9785103785,457000.0
1821603.9047619046,1680000.0
1334649.8333333335,1350000.0
1968261.1666666667,3680000.0
1513206.08,1240000.0
1228129.5,1340000.0
1449746.3725225884,1325000.0
724663.532857143,640000.0
615470.833333333,850000.0
674249.8232142857,536000.0
640834.7995814645,600000.0
537910.0642857143,485000.0
1347646.4809523814,1450000.0
750826.3595238096,717000.0
1128567.5471521944,1326000.0
674881.3660968888,716500.0
762487.0151361132,750000.0
1481955.5523809525,2100000.0
1690197.0,3020000.0
1340632.3283809521,1550000.0
452572.27951183106,401500.0
1267943.5249157774,1647000.0
503942.36843434325,421000.0
1413676.8,1350000.0
921852.2833333333,1025000.0
1379009.6666666665,1475000.0
417092.536,461500.0
434839.0927128427,400000.0
1833487.7345658264,2215000.0
767080.1333333333,787000.0
549381.195998446,565000.0
742545.1465700964,599000.0
857537.6402597402,928000.0
423937.3428571428,535000.0
505482.5714285715,545000.0
1159797.8095238095,1000000.0
658548.0851029602,741000.0
377632.99999999994,280000.0
495577.9724801592,475000.0
1188015.0,1500000.0
943096.5333333334,868000.0
761967.788,735000.0
621261.6146879027,605000.0
446524.9944444445,426000.0
1389190.511111111,1680000.0
1447062.1111111112,1210000.0
1126469.7188571428,960000.0
777065.0,967500.0
4349153.8,4200000.0
1391225.023809524,1785000.0
598467.9952380956,505000.0
1038786.8316770184,1100000.0
490423.53919413907,380000.0
788861.9535247734,689000.0
1252723.213095238,1410000.0
3552184.0606060605,2940000.0
1211284.3333333333,1210000.0
793989.993675445,806000.0
692973.4285714285,780000.0
941857.857142857,1020000.0
1348675.201659452,1225000.0
1041032.4546218488,910000.0
1924685.363392163,1720000.0
908099.6666666667,1000000.0
348309.05,381000.0
1020835.3333333334,1150000.0
1224258.5604444444,1500000.0
2169877.9908424905,3000000.0
956759.7150793652,936000.0
1610590.3333333335,1800000.0
622142.1115639916,725000.0
830694.488,1100000.0
1131949.0,1020000.0
667092.6507575758,690000.0
697165.1107843138,562500.0
2550926.0690476187,2800000.0
3512890.5476190476,4500000.0
440197.0,432000.0
548952.0693333334,535000.0
651154.9833333333,632000.0
2778448.847619048,2105000.0
494225.15,301000.0
600182.0707070706,700000.0
1557596.6666666667,1755000.0
317104.3642857143,285000.0
1324521.0333333334,1330000.0
1920708.0,3050000.0
1245703.0,1435000.0
378135.43333333335,280000.0
728774.6666666666,823000.0
869854.1662931829,801000.0
518631.0166666666,482500.0
614069.0288167389,466000.0
491932.1409812412,450000.0
803575.1027091132,800000.0
484119.4,472000.0
1602879.0,1375000.0
822998.2895313286,715000.0
1193646.0,1110000.0
335783.1666666666,520000.0
1908085.3333333335,1811000.0
529289.8942612943,391000.0
960093.4,844000.0
638564.3811111111,642500.0
777666.2190476191,1118000.0
1040778.5904761904,1505000.0
2007986.6,1910000.0
871088.1,1080000.0
563260.3551587302,629500.0
2124148.9999999995,2200000.0
838983.2333333334,1107000.0
687591.8294607266,695000.0
927976.98,955000.0
602178.75,550000.0
917904.3,780000.0
624933.3666666667,544000.0
709172.8853333333,250000.0
1301231.8273809524,1380000.0
1318309.0833333335,1395000.0
1194691.5571428575,1300000.0
1299947.1666666667,1300000.0
331307.7600190476,360000.0
361727.8547619048,272500.0
648280.2291666666,541000.0
1222494.1413333334,1245000.0
627951.4430646213,527000.0
1309694.5,2250000.0
441587.1762811535,465000.0
775912.0387290254,730000.0
604813.0,600000.0
810148.8339840127,740000.0
556907.8166666668,580000.0
2337464.0,2600000.0
1092463.2768324171,1050000.0
4171522.6666666665,5500000.0
1069659.5,1050000.0
757817.3303333333,815000.0
396144.8820587301,389000.0
728012.5221719459,880000.0
874406.0,970000.0
1162932.6666666665,845000.0
840998.3976190476,855000.0
1498237.5142857141,1410000.0
1117602.5,880000.0
939820.0964285713,805000.0
807763.907936508,910000.0
939517.2751082252,860000.0
1778756.0,1780000.0
555652.2413731408,605000.0
1037431.352,952000.0
1143738.7424242422,1336000.0
971374.9666666668,810000.0
2393913.9383116886,1740000.0
670327.2333333334,628000.0
1203366.6666666667,1137000.0
899528.8095238096,740000.0
910372.004,850000.0
878931.6160980392,1018000.0
567819.9809990011,438000.0
752317.2976190477,820000.0
829881.8,800000.0
1106091.4554112554,965000.0
859492.3333333334,845000.0
569169.0082278833,490000.0
1239083.815151515,1870000.0
1023644.2823377202,907000.0
1217892.7333333334,1140000.0
1032772.4994285714,1050000.0
455599.0,460000.0
435450.00594536186,458000.0
556113.38,600000.0
1094176.357142857,855000.0
822157.5714285714,650000.0
1251020.6666666665,1065000.0
1731490.557142857,1780000.0
805164.6524444444,863000.0
1035108.8639047621,1035000.0
897380.3195714287,575000.0
757665.0000000001,755000.0
1403900.9999999998,3270000.0
731594.4212138186,830000.0
314296.23333333334,312000.0
523273.3,400000.0
656377.2400101532,625000.0
1783545.6666666665,1975000.0
1305098.5416666665,1510000.0
1508624.1,1868000.0
946966.0650793653,905000.0
602931.0,600500.0
952771.3333333334,900000.0
712197.2955182074,680000.0
1040041.9333333333,740000.0
651554.1116349208,592000.0
609523.5396853148,575000.0
2159815.504761905,1802000.0
1131914.8,990000.0
1413401.107142857,1000000.0
773835.6666666667,750000.0
653935.0866702428,600000.0
580300.5820671323,513000.0
1190877.6519999998,1100000.0
1074748.0,720000.0
1335742.0,1005000.0
1192908.308,900000.0
1673174.3333333333,1268000.0
1918287.5238095238,1750000.0
698485.1813333334,725000.0
1083823.3333333335,1105000.0
816379.7489538236,855000.0
2718285.0,2450000.0
1044745.864,1000000.0
762964.878909979,800000.0
876859.8333333334,950500.0
615328.2395562773,590000.0
1614386.6666666667,1650000.0
2512059.666666667,1562500.0
1132009.6666666665,1100000.0
770293.369047619,640000.0
1600467.8000000003,1665000.0
1422013.0666666664,1200000.0
625315.7333333334,720000.0
562969.6133885438,682000.0
1244507.2916666667,1335000.0
309761.7444444444,280000.0
1321644.0,1570000.0
715820.5293238474,811000.0
613669.4503623188,565000.0
1256427.9857142859,1350000.0
1519197.0,1450000.0
1069284.6666666667,950000.0
571741.3038739038,560000.0
646912.1648648648,745500.0
645766.8836985597,399000.0
1200731.090909091,1590000.0
1006762.3333333333,1285000.0
1232638.5916666668,1190000.0
737413.8574285714,700000.0
1855465.8377142858,1515000.0
1157467.452380953,665000.0
810814.8171428571,885500.0
717372.248,670000.0
581087.3606401769,551500.0
670408.1837843138,627000.0
640362.7066113027,418000.0
572495.0595238097,580000.0
875751.6238008504,980000.0
3234199.2725399854,2150000.0
1009347.9111111112,991888.0
3033103.0,3625000.0
531227.6666666666,600000.0
2233445.0,2400000.0
587592.6,530000.0
760704.8,500000.0
1235250.2758095239,1133000.0
1334985.7964285715,1775000.0
621371.9615384616,622500.0
1964949.0,1915000.0
711189.4273593074,660000.0
772040.0106782108,915000.0
1067201.3411764707,910000.0
1185490.7666666668,1335000.0
771125.5201788881,730000.0
642577.5313390063,598000.0
836648.4,950000.0
469244.93939393933,453000.0
559250.672,609000.0
909456.5944789512,757500.0
609695.1102008285,770000.0
674967.1203174605,675000.0
1211192.9542124541,1075000.0
1087835.0,900000.0
960338.3543650792,861000.0
487991.4973333333,435000.0
746222.1876507937,796000.0
1080792.02,1145000.0
4110654.0,4000000.0
857912.088,810000.0
880206.8333333334,895000.0
425761.9333333333,460000.0
2070802.075904762,1951000.0
1526907.026948052,805000.0
824508.8635238095,805000.0
1647028.0,1652500.0
1258708.5190348867,1080000.0
627023.81,698000.0
2094778.3750000002,1900000.0
475305.7489177489,415000.0
678191.0,526000.0
1763972.7,1735000.0
512489.8333333333,503750.0
745824.4571428575,811000.0
641199.9722568193,653000.0
1020358.0709052043,995000.0
611131.6,531000.0
572232.3273809523,530000.0
1151636.2424242424,925000.0
1143920.357142857,1035000.0
1709473.0,1726000.0
1048689.8666666667,907000.0
1289504.0646666666,950000.0
968109.582,880000.0
387085.148,315000.0
874661.3407873779,845000.0
719015.5508102359,736000.0
1724473.6904761905,1695000.0
1780680.0,1365000.0
1041776.2000000001,640000.0
1885576.826,1575000.0
1519170.9,1480000.0
1741363.072,1750000.0
696074.2302852665,650000.0
507323.4333333333,540000.0
2126493.242666667,1740000.0
648037.0499999999,480000.0
1186613.0,1024000.0
553800.559,580000.0
738608.9333333333,685000.0
617852.2826666668,530000.0
1014800.3320207569,925000.0
812233.5743569764,825000.0
1113927.75,1160000.0
1249140.2253696846,797000.0
839401.2061904763,900000.0
777152.5142857141,730000.0
3168162.0,3350000.0
684216.0176767675,705000.0
564296.148809524,717000.0
575197.2742063493,540000.0
511633.72323232325,371000.0
1170497.1483297748,1400000.0
452866.0,484000.0
526558.2081266773,526000.0
313640.1166666667,330000.0
600672.2066476191,640000.0
808972.2568511363,700000.0
347945.9333333333,345000.0
818005.3505827506,815000.0
608777.8746794872,625000.0
1008535.138004543,940000.0
913377.3974285715,920000.0
691575.2833333333,940000.0
1248807.0,901000.0
729004.6,862000.0
797281.0,950000.0
1200596.0,1980000.0
632086.3673650253,525000.0
1033367.1333333333,860000.0
431799.0467032967,492000.0
573284.281805939,645000.0
1043132.0,1117000.0
1124053.3333333333,1401000.0
1096659.7041666666,965000.0
701512.5,685000.0
1198705.292063492,1040000.0
536861.1487179487,540000.0
1641428.0333333332,2300000.0
758819.9238095238,700000.0
883445.9404761905,901000.0
564420.83,835000.0
1018519.3333333334,1190000.0
465180.7843952381,535000.0
797573.33,775000.0
878354.5666666668,835000.0
1602060.0,1290000.0
1333929.2444444443,1250000.0
956676.0054285714,980000.0
683283.519047619,735000.0
707474.0760261961,670000.0
1439961.0833333333,1865000.0
1368935.9642857143,1550000.0
2011455.3333333333,1600000.0
1047587.6645696969,1421000.0
1516655.326,1000000.0
811250.9111111112,805000.0
1482358.0,1577000.0
1024824.6662615157,780000.0
1307790.3452380954,1255000.0
1009371.0933333334,1070000.0
1168283.2833333334,950000.0
1074427.4642857148,888000.0
3730966.0,4700000.0
528919.2033012006,540000.0
568426.8333333333,564000.0
2453831.666666667,2680000.0
1240012.788888889,1247000.0
925178.525,1121000.0
721613.2357142856,693000.0
929426.2353333334,972000.0
484381.4596500722,455000.0
3014680.0,2920000.0
1417336.0833333335,1460000.0
2709653.0,2630000.0
1250026.444,1125000.0
877026.1524808523,1110000.0
1026730.1073260073,1486000.0
1270837.0,1480000.0
1289523.5333333332,1410000.0
1162026.5509313773,559000.0
1112424.0225108226,900000.0
479852.9,470000.0
769950.4547619047,715000.0
643847.1101732507,710000.0
947564.1150793649,1017500.0
2524314.0,3085000.0
573707.5589611284,590000.0
505975.3071428572,699000.0
659352.1,600000.0
764628.8841943654,612000.0
870996.3333333333,910000.0
3105852.0,2250000.0
704710.0783059278,2138000.0
1091617.3589780645,1250000.0
659801.0168571428,612500.0
893807.1428571428,720000.0
684736.9538095237,700000.0
814349.9909281385,860000.0
3249611.7023809524,860000.0
703902.5,642000.0
557408.0939636757,567000.0
415861.2878571428,515000.0
465209.3360952381,490000.0
1442028.057142857,1540000.0
1447649.238095238,1750000.0
528919.2033012006,555000.0
1333035.2999999996,1510500.0
503608.9745388054,550000.0
807486.1067619047,732500.0
543065.516,500000.0
802595.2666666666,820000.0
491981.98333333334,465000.0
534488.3555555556,677000.0
1101827.0,1120000.0
708128.8742180644,690000.0
563667.4670666665,490000.0
1147057.0,1260000.0
2534131.0,3335000.0
730907.1384761904,640000.0
483913.34463048045,402000.0
1169845.196,870000.0
511838.8875222817,523000.0
900621.4916666667,1150000.0
799850.514310526,680000.0
985012.0,961000.0
554693.1376984125,550000.0
1627622.0,1805000.0
726845.4,630000.0
1008774.4106098579,928000.0
601134.4776504542,880000.0
2841635.2222222225,2400000.0
834338.9166666667,1020000.0
622330.15,682000.0
1889309.0,1687000.0
1553232.0,1340000.0
784267.25,820000.0
1475047.0,1620000.0
2029947.0,2100000.0
1102722.631746032,1500000.0
1575608.745959596,1250000.0
1032175.524,975000.0
1325713.12565719,1230000.0
707188.3877192982,797500.0
432448.70295815304,422000.0
855610.8,665000.0
812777.6941426145,892500.0
896594.6,785000.0
1306550.0,1016000.0
929251.5771645021,820000.0
606121.6151315789,621000.0
1027303.6,1180000.0
799107.3333333333,735000.0
1061852.4666666666,1170000.0
1485017.7458752955,1334000.0
1280849.4722222222,1320000.0
1542019.3333333333,1875000.0
590408.8968253969,700000.0
999863.2833333333,890000.0
1030279.834,1100000.0
1156126.0659340657,1200000.0
694736.998,600000.0
1408452.3333333335,1530000.0
882321.606,890000.0
578362.8586707411,723500.0
699503.544901658,621000.0
1267327.3706959707,1520000.0
679799.6761904762,550000.0
1016875.5596238698,811250.0
1123913.65,997000.0
612032.4833333333,400000.0
1160878.2714285715,1150000.0
1383667.2,1550000.0
330594.9041847042,340000.0
487234.6,440000.0
1150887.0,1405000.0
896698.2237323135,890000.0
1118635.6666666667,955000.0
789356.1466666666,670000.0
726406.4149350651,530000.0
718861.2833068782,680000.0
1258729.5202666665,1215000.0
654759.3714285714,652000.0
2289382.0,2450000.0
890510.3904761905,826000.0
2164215.266666666,1205000.0
507123.95095238095,525000.0
1117380.3142857144,920000.0
893268.5,1010000.0
830539.589089244,683000.0
870949.9294372293,935000.0
1385337.6666666665,1470000.0
2421907.5,1620000.0
771658.9219378517,680000.0
812006.9006666667,735000.0
933217.6427072927,830000.0
1160829.0,1350000.0
758494.447957598,620000.0
2065368.8333333333,1850000.0
2041692.4,1350000.0
662448.5526358541,880000.0
1037960.3360000001,800000.0
977798.0,860000.0
622355.9775893126,592000.0
563565.8177964255,868000.0
2912296.8309523812,3050000.0
1390736.588888889,1317500.0
811509.2309523809,845000.0
845673.0,780000.0
1680639.8944444444,1415000.0
1906252.6,1750000.0
730077.0,745000.0
1408228.4373333335,905000.0
924294.3793103448,1000000.0
1190243.183943834,2550000.0
447788.5833333334,383000.0
1340879.682122779,1138000.0
528531.6354242425,545000.0
1136340.6666666665,890000.0
825849.1666666667,815000.0
574322.0555555556,620000.0
701189.538095238,740000.0
1511251.1953903327,1490000.0
897979.6904761904,930000.0
756626.0967226889,715000.0
488583.9378666667,440000.0
749041.1316425119,695000.0
577182.1658854187,500000.0
964163.0,865000.0
679841.5714114113,825000.0
586832.4646825398,555000.0
633775.6435696739,565000.0
692447.3389929518,753000.0
986755.0,1315000.0
1128741.924509804,1305000.0
729420.8466666667,681000.0
760234.4373333333,751000.0
702739.6031746033,635000.0
522049.4416694417,478000.0
1069272.25,941000.0
3126611.908,2750000.0
1213945.4999999998,1252000.0
637958.1172619048,540000.0
971922.542,800000.0
2363857.333333333,2400000.0
935114.3333333334,681000.0
452286.3103328841,465000.0
1447814.133333333,1595000.0
325801.51428571425,360500.0
701539.0782262183,715000.0
853526.7380952382,810000.0
919737.8333333334,740000.0
518134.5857142857,1180000.0
477053.6666666667,362000.0
594093.2573026647,651000.0
949978.998,810000.0
619637.9044444446,490500.0
1613004.6666666665,1875000.0
691649.8280483406,650000.0
1135980.1201631709,1262500.0
1541209.1275238094,1200000.0
930709.2474358974,551000.0
408720.3439120646,511500.0
930579.0859307358,876000.0
2149620.071679823,1625000.0
629651.7690476191,561000.0
652500.2915584415,650000.0
536841.2,600000.0
622789.438,602000.0
957275.1238095238,1370000.0
558179.1166666666,392500.0
411559.7833333333,401000.0
590048.9984343242,490000.0
743652.7853174603,555000.0
2214196.2,3350000.0
2769514.069067576,3225000.0
386671.73333333334,288000.0
1549612.0,1540000.0
1185741.525809524,1105000.0
1229415.3238095236,1222500.0
1105114.7304029304,1100000.0
1712600.8174603174,1950000.0
776521.6401730401,760000.0
921066.8680375178,851000.0
836297.0,770000.0
1688784.6952380952,1700000.0
3228779.328,3590000.0
1536054.2657894737,1450000.0
924122.0396270397,1000000.0
1073503.537904762,1151000.0
444517.35533910536,435000.0
430124.60613275605,465000.0
1898814.5,1674000.0
697735.6476564716,775000.0
1047471.3333333334,900000.0
912685.096,760000.0
480395.276,450000.0
1032117.0,950000.0
642037.3519607843,597500.0
603854.0447330445,610000.0
1675299.666666667,1901000.0
917685.7093333334,945800.0
543590.55,580000.0
1656041.8,1666766.0
2187450.0,2000000.0
730879.7301587302,795000.0
674896.5147252675,525000.0
1635824.3684210526,1665000.0
667761.6581529581,541000.0
535588.9537142857,750000.0
650507.6666666667,632500.0
952159.168,850000.0
584283.7661727162,695000.0
1744550.2666666666,1850000.0
750874.0118724414,725000.0
1357790.9519480518,1010000.0
462914.83770642587,1317500.0
590626.8565375303,560000.0
640195.0323636364,608500.0
800971.6401487401,730000.0
774061.6854479247,800000.0
961826.7798853321,1006000.0
660429.8422496394,646500.0
1974918.0,2850000.0
667758.6166666667,550000.0
660307.5,865000.0
1623558.0,1400000.0
360821.2882672882,392500.0
748988.0333333332,773000.0
1267535.708848994,1745000.0
1382031.32,700000.0
597879.9126737644,531000.0
877545.796,905000.0
668886.6446244031,525000.0
1811847.4,2010000.0
1670918.396470588,1570000.0
1384735.327217227,1450000.0
1314462.7968253968,1330000.0
792387.904,830000.0
1029653.7999999996,1254000.0
977622.6666666666,1100000.0
1005324.0833333334,1200000.0
2095227.8828571427,1425000.0
994406.5833333334,770000.0
525992.8366666667,500000.0
1362786.4386666664,1470000.0
1258290.6,1182000.0
735497.3313131314,630000.0
1728021.8055555555,1650000.0
1096635.7533333334,965000.0
776098.396,800000.0
1242648.7333333334,1450000.0
868155.2,700000.0
677726.9251261933,670000.0
698308.3787989788,760000.0
1091092.680265222,1067000.0
1819027.3943809525,1185000.0
1033439.9809523808,711000.0
2020463.3333333333,2525000.0
908464.1,950000.0
858915.8,856000.0
710424.8783076553,845000.0
1127258.3333333335,1385000.0
1043940.1714285715,850000.0
644494.5739952154,670000.0
670964.9624999999,627500.0
897439.0,800000.0
1037368.4,1225000.0
565265.0084033613,592500.0
994269.1344946814,1215000.0
1086163.0,870000.0
1078310.0,1150000.0
880446.0,1096000.0
1073146.2650886052,955000.0
596010.2857142857,580000.0
380087.6071428573,500000.0
1318028.4166666665,1320000.0
829320.7999999999,580000.0
765664.468,700000.0
488221.923076923,385500.0
1429516.0,1375000.0
692474.4333333333,605000.0
1680056.1428571434,870000.0
736994.0952380953,572000.0
816529.6777777778,690000.0
974706.2416666666,1000000.0
833065.764,700000.0
840998.3976190476,771000.0
1088527.8047619048,1303000.0
910497.4733999897,971000.0
543337.8,525000.0
1215632.4857142854,1230000.0
598729.964095238,636500.0
2133510.4233333333,2420000.0
967235.2666666666,920250.0
4332752.833333334,3600000.0
681860.9666666669,590000.0
650581.657936508,660000.0
490091.64560865815,410000.0
660600.7275959135,512000.0
883087.1000000002,855000.0
704710.0783059278,620000.0
1074036.0,1065000.0
560460.5445887446,625000.0
536010.6777777778,648000.0
1577714.1,2368000.0
1097163.3333333335,1095000.0
820817.8333333333,847000.0
1237689.1093333333,856000.0
687053.8857142858,572500.0
2874639.2878787885,2750000.0
628710.0,790000.0
614657.6775128207,501000.0
537323.2649090156,590000.0
1018383.8675213675,805000.0
2118245.0426666667,2500000.0
1988086.1049339552,1706000.0
1505401.4093333331,1350000.0
532399.9168636918,418000.0
527256.68,590000.0
870620.7095238096,764000.0
899891.5,801000.0
1181749.0740720616,1291000.0
1865327.1835555553,1750000.0
949093.088888889,1150000.0
1396241.0144125987,1300500.0
520932.8492063493,390000.0
606259.2413419912,602000.0
803314.5,855000.0
1113403.0,1115000.0
1143735.0,1130000.0
660066.3309537468,666000.0
731869.1787878787,679000.0
804411.5,969000.0
831756.1793103449,1015000.0
773732.6,340000.0
703625.182,643500.0
605537.3,687500.0
1085459.76,1245000.0
465296.8304029304,445000.0
946345.8000000002,880000.0
942590.6666666666,801000.0
794174.064069264,581000.0
1183847.3333333333,1010000.0
861770.6785714284,691000.0
1971142.2,1660000.0
504635.2681780061,530000.0
1358516.9333333336,1820000.0
745068.3343153079,770000.0
587268.3136363636,608000.0
1107169.6666666667,900000.0
1465543.2,2525000.0
880510.0033333334,820000.0
417110.275,452000.0
614764.8303668547,565000.0
1351010.9767314452,1298000.0
721512.0,861000.0
810123.7055555556,695000.0
664936.0119047621,720000.0
701578.5995670997,2100000.0
522621.0,525500.0
1656634.5,1850000.0
2053657.0,2033000.0
1562987.0436825396,1300000.0
1544638.9,1900000.0
859492.3333333334,1005000.0
1239488.3095238097,1070000.0
1507142.3846666669,1820000.0
1114658.1333333335,1800000.0
2124496.0,1670000.0
1458539.3142857144,1325000.0
1184486.833333333,1177000.0
2473350.0166666666,2235000.0
990337.0,1010000.0
1074173.0,1460000.0
979939.4583333335,925000.0
1473942.1435897436,1300000.0
1131896.2619047621,850000.0
2422593.0,3350000.0
643108.0486666666,551000.0
1998229.0,1950000.0
2914541.1210267255,2300000.0
634636.882828283,716000.0
371649.8,358500.0
804989.909803781,829000.0
785996.0,616000.0
2325100.2222222225,2200000.0
2426955.3568691844,1312000.0
866997.4,700000.0
1850233.2023809524,1909000.0
882755.0580086579,870000.0
1553415.5,1400000.0
948301.5576628353,769000.0
1928407.6,2800000.0
583217.796969697,656500.0
615538.989562674,505000.0
1351243.59025974,961000.0
934026.2777777778,960000.0
1444325.263913295,1425000.0
1181796.044,1290000.0
2278977.552,850000.0
1237427.9589696971,1025000.0
735716.0484126983,663000.0
593065.0333333332,580000.0
668886.6446244031,645000.0
2953608.380952381,4000000.0
1530898.0,1900000.0
