FileName,Date,Post
15365.female.34.indUnk.Cancer.xml,"07,June,2004","{'we', 'you', 'for', 'the', 'and', 'off', 'your', 'before', 'as', 'on', 'further', 'more', 'but', 'will', 'most', 'a', 'yourself', 'of', 'to', 'do', 'with', 'our', 'by', 'into', 'this', 'is', 'in', 'those', 'an', 'just'}"
15365.female.34.indUnk.Cancer.xml,"07,June,2004","{'you', 'i', 'from', 'for', 'if', 'the', 'and', 'when', 'or', 'been', 'your', 'was', 'what', 'on', 'only', 'more', 'out', 'same', 'will', 'most', 'be', 'has', 'a', 'she', 'of', 'to', 'now', 'where', 'up', 'that', 'our', 'do', 'by', 'with', 'this', 'is', 'in', 'each', 'have', 'about', 'their', 'it'}"
15365.female.34.indUnk.Cancer.xml,"07,June,2004","{'we', 'from', 'while', 'for', 'very', 'the', 'and', 'when', 'or', 'can', 'had', 'few', 'as', 'are', 'more', 'out', 'at', 'will', 'be', 'am', 'has', 'after', 'a', 'some', 'now', 'to', 'of', 'all', 'any', 'do', 'that', 'our', 'with', 'by', 'its', 'this', 'into', 'is', 'in', 'until', 'have', 'over', 'those', 'about', 'an', 'them', 'than', 'during', 'just', 'it'}"
15365.female.34.indUnk.Cancer.xml,"07,June,2004","{'you', 'from', 'down', 'for', 'her', 'if', 'the', 'and', 'up', 'or', 'can', 'your', 'themselves', 'as', 'on', 'are', 'then', 'more', 'which', 'so', 'out', 'at', 'will', 'be', 'has', 'after', 'a', 'some', 'of', 'to', 'through', 'all', 'where', 'do', 'that', 'our', 'its', 'by', 'with', 'this', 'there', 'is', 'in', 'have', 'not', 'once', 'an', 'than', 'just', 'it'}"
15365.female.34.indUnk.Cancer.xml,"07,June,2004","{'you', 'we', 'from', 'while', 'for', 'if', 'the', 'and', 'can', 'your', 'before', 'what', 'as', 'why', 'are', 'on', 'more', 'but', 'so', 'same', 'these', 'be', 'such', 'after', 'a', 'were', 'some', 'to', 'of', 'all', 'any', 'do', 'that', 'with', 'into', 'this', 'there', 'is', 'in', 'have', 'other', 'not', 'over', 'they', 'about', 'an', 'than', 'just', 'it'}"
15365.female.34.indUnk.Cancer.xml,"07,June,2004","{'you', 'the', 'and', 'under', 'or', 'can', 'your', 'what', 'so', 'will', 'be', 'should', 'a', 'now', 'to', 'of', 'do', 'that', 'up', 'with', 'this', 'an', 'during', 'it'}"
15365.female.34.indUnk.Cancer.xml,"07,June,2004","{'we', 'while', 'down', 'for', 'her', 'own', 'if', 'the', 'and', 'here', 'when', 'can', 'being', 'too', 'as', 'what', 'on', 'are', 'then', 'which', 'but', 'out', 'same', 'so', 'at', 'because', 'will', 'most', 'be', 'itself', 'has', 'such', 'a', 'do', 'she', 'of', 'to', 'through', 'now', 'all', 'where', 'up', 'with', 'our', 'that', 'by', 'its', 'this', 'ourselves', 'is', 'in', 'each', 'there', 'who', 'over', 'those', 'they', 'about', 'an', 'them', 'during', 'their', 'just', 'it'}"
15365.female.34.indUnk.Cancer.xml,"30,July,2004","{'be', 'too', 'in', 'should', 'is', 'a', 'as', 'on', 'not', 'are', 'if', 'the', 'of', 'and', 'between', 'or', 'can', 'that', 'it'}"
15365.female.34.indUnk.Cancer.xml,"28,July,2004",{'over'}
15365.female.34.indUnk.Cancer.xml,"28,July,2004","{'you', 'from', 'for', 'if', 'the', 'and', 'or', 'does', 'too', 'your', 'was', 'only', 'are', 'further', 'more', 'but', 'same', 'at', 'be', 'a', 'some', 'to', 'of', 'where', 'do', 'that', 'with', 'there', 'is', 'in', 'each', 'those', 'it'}"
15365.female.34.indUnk.Cancer.xml,"28,July,2004","{'into', 'be', 'in', 'your', 'a', 'over', 'the', 'of', 'and', 'about', 'where', 'or', 'can', 'it'}"
15365.female.34.indUnk.Cancer.xml,"28,July,2004","{'the', 'on'}"
15365.female.34.indUnk.Cancer.xml,"28,July,2004","{'you', 'the', 'and', 'or', 'can', 'off', 'your', 'on', 'are', 'only', 'which', 'most', 'be', 'a', 'she', 'to', 'of', 'do', 'that', 'into', 'is', 'in', 'other', 'not', 'over', 'once', 'it'}"
15365.female.34.indUnk.Cancer.xml,"28,July,2004","{'i', 'her', 'for', 'if', 'the', 'and', 'or', 'my', 'can', 'your', 'was', 'as', 'only', 'are', 'on', 'then', 'more', 'which', 'but', 'out', 'at', 'above', 'a', 'she', 'to', 'of', 'all', 'up', 'do', 'that', 'with', 'by', 'is', 'in', 'have', 'no', 'not', 'than', 'it'}"
15365.female.34.indUnk.Cancer.xml,"28,July,2004","{'i', 'from', 'for', 'her', 'if', 'the', 'and', 'here', 'or', 'too', 'as', 'what', 'doing', 'are', 'on', 'more', 'which', 'at', 'will', 'these', 'be', 'am', 'has', 'a', 'some', 'to', 'of', 'below', 'by', 'into', 'this', 'is', 'both'}"
15365.female.34.indUnk.Cancer.xml,"20,July,2004","{'to', 'very'}"
15365.female.34.indUnk.Cancer.xml,"20,July,2004","{'you', 'i', 'from', 'for', 'if', 'the', 'and', 'when', 'or', 'does', 'your', 'as', 'on', 'are', 'again', 'more', 'which', 'so', 'same', 'at', 'will', 'be', 'a', 'me', 'she', 'of', 'to', 'do', 'that', 'with', 'our', 'this', 'is', 'in', 'have', 'not', 'an', 'than', 'it'}"
15365.female.34.indUnk.Cancer.xml,"19,July,2004",{'of'}
15365.female.34.indUnk.Cancer.xml,"16,July,2004","{'i', 'be', 'too', 'in', 'if', 'they', 'them', 'do'}"
15365.female.34.indUnk.Cancer.xml,"16,July,2004","{'i', 'too', 'the', 'but', 'it'}"
15365.female.34.indUnk.Cancer.xml,"16,July,2004","{'too', 'but'}"
15365.female.34.indUnk.Cancer.xml,"16,July,2004",set()
15365.female.34.indUnk.Cancer.xml,"16,July,2004","{'you', 'while', 'the', 'and', 'when', 'or', 'being', 'only', 'how', 'because', 'will', 'be', 'a', 'to', 'of', 'up', 'with', 'by', 'this', 'they', 'them', 'it'}"
15365.female.34.indUnk.Cancer.xml,"16,July,2004","{'you', 'down', 'the', 'and', 'or', 'does', 'as', 'are', 'but', 'out', 'so', 'because', 'will', 'a', 'of', 'to', 'up', 'that', 'do', 'with', 'by', 'into', 'this', 'is', 'in', 'not', 'they', 'about', 'an', 'their', 'it'}"
15365.female.34.indUnk.Cancer.xml,"16,July,2004",set()
15365.female.34.indUnk.Cancer.xml,"16,July,2004",{'the'}
15365.female.34.indUnk.Cancer.xml,"16,July,2004",set()
15365.female.34.indUnk.Cancer.xml,"16,July,2004",{'and'}
15365.female.34.indUnk.Cancer.xml,"16,July,2004","{'these', 'very', 'are'}"
15365.female.34.indUnk.Cancer.xml,"16,July,2004",{'very'}
15365.female.34.indUnk.Cancer.xml,"16,July,2004","{'this', 'is', 'of', 'all', 'them', 'my'}"
15365.female.34.indUnk.Cancer.xml,"16,July,2004","{'you', 'for', 'the', 'and', 'between', 'or', 'can', 'too', 'few', 'how', 'more', 'out', 'so', 'be', 'should', 'a', 'some', 'of', 'to', 'where', 'do', 'with', 'in', 'no', 'about', 'an', 'than', 'just'}"
15365.female.34.indUnk.Cancer.xml,"16,July,2004","{'you', 'this', 'is', 'your', 'a', 'are', 'some', 'if', 'to', 'of', 'and', 'but', 'my', 'up'}"
15365.female.34.indUnk.Cancer.xml,"16,July,2004",set()
15365.female.34.indUnk.Cancer.xml,"16,July,2004","{'you', 'from', 'for', 'the', 'and', 'or', 'can', 'your', 'more', 'because', 'will', 'these', 'be', 'a', 'of', 'to', 'through', 'any', 'up', 'with', 'is', 'in', 'have', 'other', 'an', 'them', 'it'}"
15365.female.34.indUnk.Cancer.xml,"16,July,2004",set()
15365.female.34.indUnk.Cancer.xml,"16,July,2004",set()
15365.female.34.indUnk.Cancer.xml,"16,July,2004",set()
15365.female.34.indUnk.Cancer.xml,"16,July,2004","{'for', 'the', 'and', 'or', 'can', 'does', 'as', 'only', 'are', 'same', 'most', 'be', 'to', 'of', 'through', 'with', 'its', 'there', 'in', 'not', 'than', 'their'}"
15365.female.34.indUnk.Cancer.xml,"16,July,2004","{'most', 'is', 'in', 'such', 'a', 'as', 'are', 'if', 'the', 'of', 'to', 'and', 'more', 'they', 'between', 'than', 'when', 'or', 'up', 'that'}"
15365.female.34.indUnk.Cancer.xml,"16,July,2004","{'for', 'the', 'and', 'when', 'or', 'on', 'more', 'same', 'at', 'these', 'be', 'most', 'should', 'a', 'some', 'of', 'to', 'that', 'is', 'in', 'have', 'other'}"
15365.female.34.indUnk.Cancer.xml,"03,August,2004",set()
15365.female.34.indUnk.Cancer.xml,"02,August,2004","{'a', 'for', 'the', 'of', 'and', 'to', 'with'}"
15365.female.34.indUnk.Cancer.xml,"29,July,2001","{'i', 'am', 'why', 'a', 'on'}"
15365.female.34.indUnk.Cancer.xml,"27,July,2001","{'to', 'i', 'am'}"
15365.female.34.indUnk.Cancer.xml,"26,July,2001","{'m', 'to', 'i', 'this'}"
15365.female.34.indUnk.Cancer.xml,"26,July,2001","{'i', 'am', 'what', 'doing', 'my', 'with'}"
15365.female.34.indUnk.Cancer.xml,"26,July,2001","{'a', 'for', 'on', 'the', 'my'}"
15365.female.34.indUnk.Cancer.xml,"26,July,2001","{'will', 'be', 'there', 'in', 'a', 'the', 'to', 'of'}"
15365.female.34.indUnk.Cancer.xml,"25,July,2001","{'we', 'from', 'for', 'the', 'and', 'between', 'had', 'was', 'on', 'are', 'which', 'but', 'should', 'has', 'a', 'were', 'some', 'of', 'to', 'all', 'where', 'by', 'this', 'there', 'he', 'in', 'is', 'no', 'over', 'those', 'an'}"
15365.female.34.indUnk.Cancer.xml,"25,July,2001","{'i', 'this', 'was', 'a', 'at', 'that', 'had'}"
15365.female.34.indUnk.Cancer.xml,"25,July,2001",{'the'}
15365.female.34.indUnk.Cancer.xml,"25,July,2001","{'i', 'this', 'is', 'was', 'what', 'for', 'on', 'not', 'me', 'the', 'to', 'and', 'all', 'out', 'just', 'it'}"
15365.female.34.indUnk.Cancer.xml,"25,July,2001",set()
15365.female.34.indUnk.Cancer.xml,"24,July,2001",set()
15365.female.34.indUnk.Cancer.xml,"24,July,2001",set()
15365.female.34.indUnk.Cancer.xml,"24,July,2001","{'we', 'from', 'for', 'if', 'the', 'and', 'here', 'or', 'before', 'what', 'same', 'at', 'will', 'be', 'after', 'to', 'of', 'all', 'do', 'that', 'with', 'this', 'is', 'have', 'who', 'no', 'not', 'those', 'them', 'it'}"
15365.female.34.indUnk.Cancer.xml,"24,July,2001",set()
15365.female.34.indUnk.Cancer.xml,"24,July,2001",set()
15365.female.34.indUnk.Cancer.xml,"24,July,2001",{'of'}
15365.female.34.indUnk.Cancer.xml,"29,August,2001","{'we', 'this', 'he', 'in', 'is', 'too', 'have', 'a', 'no', 'other', 'not', 'what', 'the', 'to', 'of', 'but', 'an', 'same', 'that', 'it'}"
15365.female.34.indUnk.Cancer.xml,"25,August,2001","{'its', 'into', 'in', 'have', 'a', 'on', 'not', 'over', 'the', 'of', 'and', 'which', 'all', 'at', 'or', 'up'}"
15365.female.34.indUnk.Cancer.xml,"25,August,2001","{'that', 'from', 'in', 'have', 'each', 'a', 'for', 'other', 'is', 'are', 'the', 'to', 'of', 'and', 'more', 'an', 'than', 'at', 'or', 'with'}"
15365.female.34.indUnk.Cancer.xml,"25,August,2001","{'its', 'by', 'from', 'few', 'a', 'the', 'of', 'to', 'up', 'that'}"
15365.female.34.indUnk.Cancer.xml,"15,August,2001","{'the', 'to', 'and', 'your'}"
15365.female.34.indUnk.Cancer.xml,"12,August,2001","{'in', 'a', 'for', 'those', 'the'}"
15365.female.34.indUnk.Cancer.xml,"12,August,2001","{'is', 'off', 'has', 'what', 'a', 'for', 'the', 'of', 'to', 'and', 'all', 'been', 'than', 'that', 'it'}"
15365.female.34.indUnk.Cancer.xml,"12,August,2001",set()
15365.female.34.indUnk.Cancer.xml,"08,August,2001",set()
15365.female.34.indUnk.Cancer.xml,"03,August,2001",set()
15365.female.34.indUnk.Cancer.xml,"03,August,2001","{'a', 'on', 'the', 'to', 'and', 'through', 'of', 'with'}"
15365.female.34.indUnk.Cancer.xml,"03,August,2001","{'we', 'you', 'i', 'this', 'in', 'your', 'who', 'for', 'on', 'are', 'a', 'what', 'the', 'do', 'and', 'all', 'same', 'at', 'can', 'that'}"
15365.female.34.indUnk.Cancer.xml,"03,August,2001",{'i'}
15365.female.34.indUnk.Cancer.xml,"27,September,2001","{'from', 'the', 'and', 'or', 'as', 'on', 'are', 'more', 'which', 'but', 'at', 'a', 'his', 'of', 'to', 'up', 'in', 'have', 'not', 'once', 'about', 'an', 'their', 'it'}"
15365.female.34.indUnk.Cancer.xml,"24,September,2001","{'this', 'is', 'in', 'who', 'for', 'on', 'are', 'some', 'and'}"
15365.female.34.indUnk.Cancer.xml,"23,September,2001","{'we', 'you', 'i', 'the', 'and', 'here', 'was', 'as', 'why', 'how', 'what', 'again', 'but', 'so', 'a', 'were', 'some', 'of', 'to', 'all', 'that', 'by', 'this', 'in', 'those', 'they', 'both', 'an', 'it'}"
15365.female.34.indUnk.Cancer.xml,"22,September,2001","{'you', 'we', 'for', 'the', 'and', 'too', 'as', 'what', 'are', 'out', 'at', 'will', 'be', 'such', 'a', 'of', 'to', 'do', 'that', 'by', 'in', 'have', 'over', 'once', 'their', 'it'}"
15365.female.34.indUnk.Cancer.xml,"16,September,2001","{'we', 'while', 'for', 'the', 'and', 'when', 't', 'as', 'how', 'on', 'are', 'out', 'same', 'so', 'at', 'because', 'a', 'were', 'now', 'to', 'of', 'do', 'with', 'that', 'our', 'in', 'have', 'who', 'not', 'they', 'their'}"
15365.female.34.indUnk.Cancer.xml,"11,September,2001","{'by', 'into', 'this', 'in', 'from', 'have', 'was', 'a', 'as', 'on', 'the', 'to', 'of', 'which', 'at', 'where', 'does', 'it'}"
15365.female.34.indUnk.Cancer.xml,"05,September,2001","{'you', 'we', 'from', 'the', 'and', 'between', 'when', 'can', 'does', 'against', 'your', 'before', 'as', 'on', 'are', 'more', 'at', 'will', 'these', 'such', 'after', 'a', 'to', 'of', 'all', 'where', 'that', 'with', 'this', 'is', 'in', 'each', 'have', 'who', 'not', 'they', 'just', 'it'}"
15365.female.34.indUnk.Cancer.xml,"05,September,2001","{'from', 'for', 'the', 'and', 'can', 'had', 'off', 'was', 'few', 'what', 'as', 'on', 'are', 'but', 'at', 'will', 'to', 'of', 'that', 'with', 'by', 'into', 'this', 'is', 'in', 'no', 'other', 'those', 'they', 'an', 'their', 'it'}"
15365.female.34.indUnk.Cancer.xml,"05,September,2001","{'has', 'a', 'for', 'the', 'of', 'at', 'that', 'our'}"
15365.female.34.indUnk.Cancer.xml,"04,September,2001","{'you', 'will', 'be', 'is', 'in', 'from', 'has', 'a', 'for', 'on', 'the', 'to', 'of', 'through', 'they', 'and', 'which', 'once', 'that', 'it'}"
15365.female.34.indUnk.Cancer.xml,"04,September,2001","{'i', 'why', 'not', 'own', 'do'}"
15365.female.34.indUnk.Cancer.xml,"03,September,2001","{'by', 'be', 'your', 'a', 'own', 'the', 'of', 'and', 'to', 'those', 'can'}"
15365.female.34.indUnk.Cancer.xml,"21,October,2001","{'we', 'into', 'you', 'your', 'in', 'from', 'a', 'for', 'over', 'yourself', 'the', 'and', 'of', 'to', 'or', 'that'}"
15365.female.34.indUnk.Cancer.xml,"14,October,2001","{'you', 'from', 'the', 'and', 'or', 'can', 'your', 'was', 'are', 'a', 'of', 'to', 'through', 'all', 'where', 'that', 'with', 'by', 'into', 'this', 'in', 'other', 'an'}"
15365.female.34.indUnk.Cancer.xml,"14,October,2001","{'you', 'that', 'a', 'to', 'him', 'or', 'with'}"
15365.female.34.indUnk.Cancer.xml,"13,October,2001","{'you', 'we', 'i', 'from', 'for', 'the', 'and', 'my', 'or', 'can', 'been', 'as', 'how', 'are', 'which', 'but', 'out', 'so', 'same', 'himself', 'having', 'be', 'these', 'should', 'such', 'after', 'a', 'some', 'of', 'to', 'all', 'do', 'with', 'our', 'that', 'into', 'there', 'is', 'in', 'have', 'not', 'they', 'about', 'both', 'than', 'just', 'it'}"
15365.female.34.indUnk.Cancer.xml,"11,October,2001","{'you', 'we', 'from', 'for', 'own', 'if', 'the', 'and', 'under', 'being', 'your', 'as', 'what', 'on', 'are', 'which', 'will', 'these', 'be', 'some', 'to', 'of', 'all', 'do', 'that', 'our', 'by', 'this', 'there', 'is', 'in', 'no', 'not', 'those', 'an', 'it'}"
15365.female.34.indUnk.Cancer.xml,"11,October,2001","{'her', 'if', 'the', 'and', 'when', 'or', 'can', 'doing', 'these', 'be', 'a', 'she', 'to', 'of', 'any', 'that', 'into', 'by', 'is', 'in', 'other', 'them', 'it'}"
15365.female.34.indUnk.Cancer.xml,"11,October,2001","{'you', 'i', 'the', 'or', 'was', 'as', 'what', 'same', 'at', 'having', 'be', 'such', 'a', 'his', 'of', 'any', 'that', 'by', 'in', 'other', 'not', 'just'}"
15365.female.34.indUnk.Cancer.xml,"11,October,2001","{'we', 'i', 'for', 'very', 'the', 'and', 'when', 'had', 'was', 'what', 'as', 'on', 'are', 'more', 'but', 'be', 'has', 'a', 'his', 'now', 'of', 'to', 'with', 'that', 'its', 'by', 'this', 'is', 'in', 'he', 'no', 'once', 'than', 'it'}"
15365.female.34.indUnk.Cancer.xml,"09,October,2001","{'you', 'we', 'i', 'from', 'for', 'if', 'the', 'and', 'when', 'my', 'can', 'been', 'being', 'too', 'so', 'at', 'be', 'a', 'me', 'some', 'of', 'to', 'all', 'do', 'with', 'our', 'its', 'this', 'is', 'no', 'other', 'over', 'just', 'it'}"
15365.female.34.indUnk.Cancer.xml,"01,October,2001",set()
15365.female.34.indUnk.Cancer.xml,"27,December,2001","{'i', 'this', 'is', 'have', 'the', 'of'}"
15365.female.34.indUnk.Cancer.xml,"27,December,2001","{'we', 'from', 'for', 'very', 'the', 'and', 'under', 'when', 'or', 'been', 'being', 'did', 'few', 'as', 'what', 'on', 'are', 'doing', 'more', 'but', 'at', 'will', 'these', 'be', 'should', 'has', 'a', 'were', 'of', 'to', 'all', 'any', 'do', 'with', 'that', 'our', 'by', 'up', 'this', 'is', 'he', 'in', 'have', 'each', 'who', 'other', 'not', 'they', 'them', 'than', 'their', 'just', 'it'}"
15365.female.34.indUnk.Cancer.xml,"27,December,2001","{'from', 'the', 'and', 'can', 'as', 'are', 'further', 'more', 'which', 'has', 'a', 'now', 'of', 'to', 'all', 'any', 'that', 'its', 'by', 'into', 'this', 'in', 'other', 'they', 'than', 'their', 'just'}"
15365.female.34.indUnk.Cancer.xml,"28,January,2002","{'we', 'if', 'the', 'and', 'between', 'been', 'being', 'against', 'doing', 'are', 'further', 'more', 'which', 'will', 'am', 'a', 'of', 'all', 'up', 'this', 'there', 'in', 'them', 'than', 'from', 'or', 'as', 'out', 'at', 'most', 'be', 'has', 'to', 'where', 'with', 'by', 'have', 'no', 'an', 'their', 'you', 'i', 'while', 'down', 'own', 'my', 'can', 'had', 'off', 'before', 'why', 'few', 'how', 'on', 'only', 'these', 'should', 'yours', 'his', 'were', 'its', 'into', 'is', 'who', 'about', 'during', 'just', 'it', 'for', 'very', 'here', 'when', 'too', 'themselves', 'was', 'what', 'but', 'so', 'because', 'me', 'some', 'any', 'that', 'our', 'he', 'other', 'not', 'those', 'they'}"
15365.female.34.indUnk.Cancer.xml,"16,January,2002","{'the', 'of', 'other'}"
15365.female.34.indUnk.Cancer.xml,"07,January,2002","{'i', 'from', 'for', 'the', 'and', 'been', 'had', 'was', 'before', 'as', 'at', 'after', 'a', 'were', 'of', 'to', 'that', 'by', 'into', 'this', 'there', 'is', 'in', 'have', 'no', 'it'}"
15365.female.34.indUnk.Cancer.xml,"04,January,2002","{'its', 'by', 'off', 'in', 'from', 'has', 'before', 'a', 'her', 'other', 'the', 'of', 'and', 'then', 'to', 'it'}"
15365.female.34.indUnk.Cancer.xml,"04,January,2002","{'you', 'by', 'in', 'have', 'after', 'a', 'as', 'what', 'for', 'were', 'the', 'to', 'of', 'and', 'same', 'during', 'that', 'had'}"
15365.female.34.indUnk.Cancer.xml,"01,January,2002","{'from', 'the', 'and', 'between', 'when', 'as', 'are', 'but', 'will', 'these', 'most', 'a', 'now', 'of', 'to', 'where', 'that', 'by', 'is', 'in', 'have', 'no', 'an', 'than', 'their'}"
15365.female.34.indUnk.Cancer.xml,"31,March,2002","{'you', 'i', 'for', 'own', 'if', 'the', 'and', 'my', 'can', 'did', 'few', 'what', 'on', 'are', 'only', 'more', 'but', 'at', 'most', 'be', 'am', 'a', 'me', 'some', 'to', 'of', 'now', 'do', 'up', 'that', 'in', 'not', 'they', 'about', 'them', 'just', 'it'}"
15365.female.34.indUnk.Cancer.xml,"30,March,2002","{'into', 'this', 'is', 'from', 'in', 'a', 'for', 'how', 'some', 'the', 'to', 'and', 'then', 'of', 'or', 'with', 'where', 'it'}"
15365.female.34.indUnk.Cancer.xml,"21,April,2002","{'you', 'is', 'from', 'have', 'a', 'for', 'the', 'of', 'and', 'to', 'they', 'more', 'an', 'here', 'can', 'up'}"
15365.female.34.indUnk.Cancer.xml,"20,April,2002","{'we', 'you', 'i', 'myself', 'from', 'down', 'for', 'the', 'and', 'here', 'when', 'my', 'can', 'was', 'what', 'only', 'are', 'more', 'but', 'so', 'be', 'above', 'a', 'were', 'me', 'of', 'to', 'all', 'below', 'up', 'that', 'do', 'with', 'there', 'is', 'in', 'until', 'have', 'not', 'than', 'just', 'it'}"
15365.female.34.indUnk.Cancer.xml,"07,April,2002","{'for', 'own', 'if', 'the', 'and', 'under', 'when', 'or', 'can', 'being', 'themselves', 'what', 'as', 'on', 'are', 'then', 'will', 'these', 'having', 'be', 'has', 'a', 'to', 'of', 'all', 'that', 'into', 'by', 'there', 'is', 'in', 'have', 'who', 'over', 'not', 'those', 'they', 'both', 'an', 'during', 'their', 'just'}"
15365.female.34.indUnk.Cancer.xml,"07,April,2002","{'the', 'and', 'between', 'when', 'can', 'does', 'are', 'further', 'more', 'but', 'so', 'will', 'these', 'be', 'after', 'a', 'of', 'to', 'all', 'any', 'where', 'do', 'that', 'with', 'up', 'into', 'this', 'is', 'in', 'each', 'have', 'other', 'not', 'they', 'both', 'an', 'their', 'it'}"
15365.female.34.indUnk.Cancer.xml,"27,May,2002","{'we', 'you', 'for', 'the', 'and', 'can', 'being', 'your', 'as', 'what', 'on', 'are', 'more', 'which', 'out', 'be', 'should', 'has', 'after', 'a', 'were', 'of', 'to', 'with', 'this', 'they', 'an', 'than', 'it'}"
15365.female.34.indUnk.Cancer.xml,"12,May,2002","{'you', 'this', 'each', 'a', 'for', 'the', 'of', 'and', 'through', 'an'}"
15365.female.34.indUnk.Cancer.xml,"12,May,2002","{'we', 'most', 'from', 'in', 'has', 'are', 'the', 'of', 'and', 'to', 'more', 'here', 'with', 'that'}"
15365.female.34.indUnk.Cancer.xml,"12,May,2002","{'to', 'i', 'this', 'in'}"
15365.female.34.indUnk.Cancer.xml,"07,May,2002","{'i', 'in', 'have', 'are', 'some', 'the', 'of', 'and', 'about', 'their', 'been'}"
15365.female.34.indUnk.Cancer.xml,"07,May,2002","{'i', 'this', 'is', 'am', 'to', 'at', 'it'}"
15365.female.34.indUnk.Cancer.xml,"04,May,2002","{'i', 'for', 'if', 'the', 'and', 'your', 'as', 'on', 'more', 'but', 'at', 'having', 'be', 'am', 'a', 'some', 'me', 'of', 'to', 'now', 'with', 'this', 'is', 'in', 'about'}"
15365.female.34.indUnk.Cancer.xml,"28,June,2002","{'is', 'for', 'the', 'of', 'to', 'an', 'when', 'their', 'or', 'with'}"
15365.female.34.indUnk.Cancer.xml,"22,June,2002","{'this', 'is', 'in', 'has', 'a', 'for', 'the', 'of', 'an', 'any'}"
15365.female.34.indUnk.Cancer.xml,"22,June,2002","{'by', 'that', 'in', 'should', 'what', 'a', 'doing', 'not', 'do', 'the', 'to', 'and', 'of', 'can', 'with'}"
15365.female.34.indUnk.Cancer.xml,"22,June,2002","{'is', 'in', 'have', 'a', 'as', 'are', 'the', 'to', 'of', 'all'}"
15365.female.34.indUnk.Cancer.xml,"22,June,2002","{'a', 'in'}"
15365.female.34.indUnk.Cancer.xml,"22,June,2002","{'have', 'i', 'my'}"
15365.female.34.indUnk.Cancer.xml,"04,June,2002","{'its', 'by', 'a', 'for', 'the', 'of', 'and', 'at'}"
15365.female.34.indUnk.Cancer.xml,"04,June,2002","{'the', 'and', 'between', 'or', 'does', 'was', 'as', 'but', 'out', 'so', 'be', 'such', 'has', 'a', 'of', 'to', 'through', 'that', 'with', 'by', 'is', 'each', 'in', 'have', 'who', 'other', 'not', 'they', 'both', 'just', 'it'}"
15365.female.34.indUnk.Cancer.xml,"29,July,2002","{'you', 'from', 'for', 'if', 'the', 'and', 'or', 'can', 'being', 'your', 'was', 'few', 'as', 'what', 'only', 'are', 'on', 'before', 'again', 'how', 'more', 'which', 'but', 'so', 'out', 'at', 'will', 'these', 'be', 'most', 'above', 'has', 'such', 'a', 'yourself', 'of', 'to', 'through', 'all', 'any', 'up', 'that', 'with', 'its', 'by', 'into', 'this', 'there', 'is', 'in', 'have', 'who', 'no', 'other', 'not', 'those', 'once', 'they', 'about', 'both', 'them', 'than', 'their', 'it'}"
15365.female.34.indUnk.Cancer.xml,"28,July,2002","{'you', 'her', 'for', 'the', 'and', 'when', 'on', 'will', 'itself', 'has', 'a', 'were', 'she', 'of', 'to', 'with', 'is', 'in', 'have', 'who', 'other', 'an'}"
15365.female.34.indUnk.Cancer.xml,"08,July,2002","{'you', 'from', 'for', 'the', 'and', 'or', 'can', 'being', 'off', 'your', 'them', 't', 'what', 'as', 'on', 'are', 'how', 'then', 'which', 'but', 'at', 'will', 'these', 'be', 'most', 'should', 'has', 'after', 'a', 'of', 'to', 'through', 'any', 'up', 'that', 'with', 'its', 'by', 'into', 'this', 'is', 'in', 'each', 'have', 'no', 'other', 'not', 'over', 'they', 'both', 'an', 'during', 'their', 'it'}"
15365.female.34.indUnk.Cancer.xml,"05,July,2002","{'you', 'i', 'for', 'very', 'if', 'the', 'and', 'here', 'when', 'my', 'can', 'had', 'your', 'few', 'what', 'how', 'are', 'which', 'but', 'out', 'be', 'a', 'yourself', 'of', 'to', 'through', 'that', 'with', 'its', 'by', 'this', 'is', 'until', 'in', 'have', 'who', 'about', 'an', 'them', 'just', 'it'}"
15365.female.34.indUnk.Cancer.xml,"04,July,2002","{'you', 'this', 'is', 'in', 'has', 'very', 'some', 'the', 'to', 'and'}"
15365.female.34.indUnk.Cancer.xml,"03,July,2002","{'yours', 'are', 'to', 'all', 'an', 'my'}"
15365.female.34.indUnk.Cancer.xml,"03,July,2002","{'have', 'a', 'for', 'what', 'down', 'the', 'to', 'and', 'they', 'do', 'with'}"
15365.female.34.indUnk.Cancer.xml,"03,July,2002","{'you', 'we', 'i', 'myself', 'for', 'own', 'if', 'the', 'and', 'when', 'my', 'can', 'had', 'been', 'did', 'your', 'off', 'was', 'what', 'more', 'but', 'out', 'same', 'be', 'a', 'yourself', 'to', 'of', 'through', 'all', 'now', 'where', 'do', 'that', 'with', 'our', 'is', 'until', 'in', 'no', 'not', 'about', 'them', 'just', 'it'}"
15365.female.34.indUnk.Cancer.xml,"31,August,2002","{'you', 'from', 'down', 'her', 'for', 'very', 'the', 'and', 'here', 'between', 'under', 'when', 'or', 'can', 'did', 'was', 'few', 'on', 'are', 'how', 'more', 'which', 'but', 'same', 'at', 'because', 'having', 'these', 'has', 'after', 'a', 'some', 'she', 'of', 'to', 'below', 'do', 'with', 'that', 'by', 'is', 'in', 'each', 'have', 'until', 'who', 'other', 'not', 'over', 'those', 'they', 'about', 'them', 'than', 'during', 'their', 'just', 'it'}"
15365.female.34.indUnk.Cancer.xml,"30,August,2002","{'in', 'before', 'a', 'on', 'only', 'me', 'the', 'of', 'and', 'below'}"
15365.female.34.indUnk.Cancer.xml,"25,August,2002","{'the', 'we', 'why', 'now'}"
